#timestamp_kf,x,y,z,qw,qx,qy,qz,vx,vy,vz
1664954583452126503,1.8299348767081298206,0.0038649425774237525927,0.014631213245998003769,0.99990498041997855072,-0.0037318095486048702934,-0.0041756267499034240703,0.012596343519482381887,0.38185485736757940334,-0.0032687763748070054574,0.013076121660010795594
1664954583652126551,1.9427428775607331612,0.018275184519112433468,0.015810526930519812339,0.99959709911640770574,-0.0057318450930839513063,-0.011162044351028245839,0.02545965741712636829,0.80103160718820631825,0.046535610795322583655,0.022660606325911741843
1664954583952126503,2.2102636254315357611,0.027649013086998616706,0.020906392809160918161,0.99923127254274446418,-0.0034200556829903330965,-0.0057410286183687065167,0.038629105375818449664,0.78730346900849368375,0.063772093894705381145,-0.0005683339963897353353
1664954584152126551,2.3783478515684790544,0.045931032314931466431,0.020665787635284361273,0.99906460474281000295,-0.0036305788889906525502,-0.0041918509291019069585,0.042885461788488170309,0.90517961481645792254,0.088155325850625076978,-0.0025658771606810321098
1664954584452126503,2.6279731424224435088,0.0704943780868477754,0.021568890287096673108,0.99860156773639352501,-0.0031791252570257493015,-0.0015591041792115390135,0.05274818737336565283,0.81707528644378424332,0.12059838140558230835,0.022189572253744335728
1664954584652126551,2.7977322665580319772,0.081563730709534543184,0.022806403733213478913,0.99796356647321327049,0.0015561127211587985966,-0.0046960669122318443591,0.063594382305510246955,0.95887954319010726412,0.10512346863172712663,-0.01893659274742696963
1664954584952126503,3.0677189337309709316,0.12275591433152305276,0.025950618031384906775,0.99605455795416175668,-0.0010339837778834987548,-0.0058021407241208395808,0.088547070077468356675,0.72984077618638032448,0.090120301282649015184,0.0020052655322338117094
1664954585152126551,3.2234844626874603613,0.15675212930250784216,0.029457847634826467981,0.99505700724950463254,-0.0014496616113177181098,-0.011608205244371536807,0.09861389545026939818,0.90335739888758903593,0.17289183839048896663,0.028148083033326186386
1664954585452126503,3.5286452591933943346,0.20317645845123663562,0.036733376776546630693,0.99438919580703644119,0.0059203071952013824886,-0.0091719966288651214037,0.10521859010075247653,1.0488217497116589794,0.17995091635822749176,0.006967484986985295059
1664954585652126551,3.7504812674260872285,0.25619405389641469739,0.038029645082026788949,0.99361275721389441529,0.0025323493784524184202,-0.0092274513250244563634,0.11243722715574400173,1.1353403938279600371,0.32773989811371850855,0.013159699278904989778
1664954585952126503,4.0973750406661064716,0.32783426030921181127,0.034566036931707053159,0.99300817556488829574,0.0051014691886783012503,-0.0061919149775638872291,0.11777265583453452868,1.0948618423717699777,0.30860767163021168846,0.023371171617494974904
1664954586152126551,4.3139826239975418432,0.38264067269946155925,0.034944580626632498754,0.99268665580696802131,0.0045778305032478927572,-0.010464798498452353159,0.12017792993328092754,1.1534787961625088126,0.31528982860366122631,0.01503838891962522295
1664954586452126503,4.6848343412512596373,0.47175232071933176359,0.038719879024652147093,0.99287723265071436973,0.005593568050617622224,-0.0083346453118398264315,0.11871834975204198503,1.4737411484630826841,0.36171667731831685932,0.020563783056028399343
1664954586652126551,4.9755608727720286311,0.54778922345810643346,0.041134031503168959343,0.99327365721428895196,0.00064705975178570992404,-0.0062688482219174614454,0.11561887709106825894,1.5595360885869009593,0.3815003086549822453,0.013605139035003774653
1664954586952126503,5.3549260655713810664,0.63050965946623471758,0.049045887080443134609,0.99617902355226006783,0.0017535320122200562677,-0.0067014020337487862841,0.087059573687964020294,0.97785201437844693206,0.22750068262090492044,0.020387151505864023471
1664954587152126551,5.5586482446537406332,0.66430556094055515093,0.050548418935619399139,0.99764370762683340921,0.00010834084877902885543,-0.0068151339856449503346,0.06826840296655371787,1.0522655116567545264,0.14018498501765316866,0.0065974974164759048884
1664954587452126503,5.9188383877728734106,0.70629243826707044374,0.054096886956846078343,0.99821950237377066184,0.00039642924309379651195,-0.0063894589098983430725,0.059302974118973478257,1.293993383034472755,0.17203275907304330095,-0.0039789919961369839621
1664954587652126551,6.1773366504325535331,0.73518696989227305671,0.057143173217051201895,0.99847349316674105513,-0.00043404113835141379472,-0.005690424288039346197,0.054937365454837183698,1.2245931821090434433,0.078290037292919792411,0.027524245968496979797
1664954587952126503,6.5369697043140497783,0.77175587590717964481,0.061474455806181785289,0.99872182730876590817,-0.00050256060186325713507,-0.0080844965890573255302,0.049890880978218046793,1.2184196372511033601,0.094679481318438826754,0.00059065806240017615369
1664954588152126551,6.7668127616371762656,0.79762718144429867184,0.060849130598289953575,0.9987778408110018491,-0.002142369881634848764,-0.0094327366845880309537,0.048469149310079617798,1.2339181704864699007,0.13187308145963116957,0.01528372148562816453
1664954588452126503,7.1623417452631024105,0.83211060388642099639,0.065020821965856123725,0.99890913361101030254,-0.0019562660166881577078,-0.0055844009846859107155,0.046319869142896943903,1.3985804570699822413,0.11888820741010847071,0.014413930423487718996
1664954588652126551,7.4408567035049886229,0.86027983668404994777,0.074342259915904290724,0.99896438332975101559,-0.0031657593895865723983,-0.0074716565320963670982,0.044769556115334306623,1.4431817783081462014,0.098583309368690724694,0.034096345716234044421
1664954588952126503,7.8518771682316756966,0.89355543200228604306,0.082248364520506073161,0.99902825125680716489,-0.0027870545835298994944,-0.011789466714565445191,0.042376809602665141408,1.4237268966222524913,0.18862598806980379607,0.021488094535435361965
1664954589152126551,8.128919454484350382,0.91330448184126944433,0.087330431738203539993,0.99918583793825588302,-0.0021738999690657863535,-0.0095466302324740421464,0.039138181789071961603,1.4029176942962009456,0.022964226916964813885,0.015475103735735011579
1664954589452126503,8.5491406074152020977,0.94222394463735192893,0.086323297146441393957,0.99951947863990031617,-0.0025228161454659758442,-0.0055754868870915939155,0.03038685841099525789,1.3230305526564816176,0.097664967172816197216,0.019907254866735779597
1664954589652126551,8.8265626373672390059,0.96437505828561975729,0.084767499598597292887,0.99965760456932584166,-0.004594309484389044046,-0.0019772937805334102335,0.025683774184971048388,1.4231163413272247542,0.12036791149288669778,-0.0060773842845189378348
1664954589952126503,9.2404082537682903364,0.983706646693216058,0.084370776402200767241,0.99980281937476644938,-0.005711309683415045392,-0.0015748286056958397429,0.018953185136834225372,1.314092259195406065,0.0016313347167746100608,-0.021415001453067149251
1664954590152126551,9.480472687619911909,0.98584889554665044997,0.088072449248067383176,0.99989986905163430464,-0.0038666129490789332389,-0.0062617621842546945451,0.012086832057014960939,1.1263314520445049105,0.010466895600283417089,0.023602206330278159563
1664954590452126503,9.8233504246885097189,0.99316568305606300893,0.095330789627220413607,0.99993813967900169182,-0.0076036538320674177185,-0.0081025518454649770456,-0.00049991728430076208187,1.0808950252243074708,-0.058373196009285990837,-0.01102921972029152764
1664954590652126551,10.03070502782950868,0.98386432193052508755,0.097127912901086924102,0.99985051747267394973,-0.0036282922099116570423,-0.010169525371118813203,-0.013504034915233579725,0.98394467601722535033,-0.12703692997361168415,-0.0068759228503313335815
1664954590952126503,10.349453977183818765,0.97307146204072825224,0.099352011815796767435,0.99938078641876959551,-0.0052015318242944275431,-0.0083755652696483190445,-0.033776289170014038576,1.058056176807954385,-0.096356675658034143805,0.0025178663042197063984
1664954591152126551,10.566332869911748915,0.94662440863867303165,0.10821466484793826335,0.99906917758378332994,-0.0014099202105566450895,-0.010948427841444131545,-0.041700389145229631305,1.1760250560665241881,-0.1357242064576354712,0.0048635769769989813799
1664954591452126503,10.926718589945608073,0.90780505305901471047,0.11822763714222450648,0.99856246399845616235,-0.00055382190405579791084,-0.012743052099426532484,-0.05206067035509723967,1.1438800051092079535,-0.1473058630055851248,0.0056360237603541255696
1664954591652126551,11.184481942206293326,0.88098517686834332263,0.12302568927503902685,0.9980707570339009127,0.0005721675679758662621,-0.0034831078981698068014,-0.06198632540665875712,1.2449259239107488551,-0.151807454495096944,0.027193494375553038667
1664954591952126503,11.494397905636219548,0.83001216961030732655,0.13544530131149729035,0.99562846633631474358,0.001888643021397371901,-0.0028276488413715751558,-0.093340208111862707496,1.0047078991400166803,-0.23924017819453519129,0.013256544347108097787
1664954592152126551,11.714553384905221023,0.78551077508888367262,0.14550823725230249694,0.99486181471716894631,0.0028627056957007202334,-0.0048132006608180184781,-0.10108712891936491585,1.1207191021968956335,-0.26750017123405223085,0.011559510426550914652
1664954592452126503,12.064128987915349711,0.70397886658078689948,0.15546228288301786047,0.99317247600035474253,0.0025521955835569294993,-0.0038464949915462754229,-0.11656381809681977402,1.1553906297249756374,-0.27162302950664751755,0.01639660533709288992
1664954592652126551,12.271597254833228163,0.65301400477409521361,0.16479802174684882177,0.99158310041255648404,0.0020041615946346869395,-0.0070806762442126346471,-0.12926253260883255325,1.0666418782429063494,-0.25159355189154480881,0.0081984606053081172938
1664954592952126503,12.572345410365029394,0.55545293479836321815,0.17672556958387380943,0.98812440212577445919,0.0041596897281132080154,-0.005883587514287745221,-0.15348695808735202117,0.96988926153766996663,-0.40690236268238288986,0.0034781761317403160627
1664954593152376652,12.729947152657468123,0.50356652651616351513,0.17700664769402335574,0.98349964822147684096,0.0051681871795155312141,-0.0028269417749100782949,-0.18081410395682773196,0.79361789994549170046,-0.13270206052363586746,0.0063264113753053671796
1664954593352499962,12.863954615476139054,0.4614352856775916778,0.1627019263719019504,0.97879283047428355946,0.0055367472341224547791,0.0016316273600085757622,-0.20477128029673569154,0.48792693068723075323,-0.23936791706518090184,-0.00106118806062518653
1664954593552500010,12.945892840505994315,0.44200565088552168369,0.1524082784546586522,0.97357905016422130462,0.0053912097198454949493,0.0027772295441516876673,-0.22826969780316630487,0.18565997208579693156,-0.070262507263687434822,0.0056902113678362524832
1664954593752500057,12.96492786089967808,0.45591347664176662402,0.14009665105585722422,0.96966523521090530746,0.0020923398814937667865,0.0022433320524762731182,-0.24441751409934311945,0.023111286782041301491,-0.066596841575397969226,-0.014392075540537422815
1664954593952500105,12.991739887912141072,0.43112335901067155852,0.14082145466862325267,0.96773348263947089887,0.0050825101959500410681,8.0758545346101327333e-05,-0.25192472714413466361,0.28373547027667161968,-0.1395334406371315783,-0.00162017414907920064
1664954594152500153,13.063585532719233839,0.40396176949052070571,0.1388594127126315525,0.96666037617205635701,0.0052499350679223438093,0.0022014390291148944363,-0.25599865036144742181,0.31324215238133945594,-0.14253081602109263226,-0.0065067056788457961966
1664954594452500105,13.138639857925312526,0.3607268925803854831,0.14238516662807418345,0.96513751759285038023,0.0038661609428133538596,-3.3836134950139590456e-05,-0.26171477564209283395,0.34668709368510280955,-0.26952908581250284437,0.0014432357412528132139
1664954594652500153,13.205572061925131777,0.32642517050464869843,0.13649716657426821942,0.96298789787777572258,0.0042678615038817500904,-0.0010914751540122560273,-0.26950863173767697356,0.4234487881486559413,-0.22477746393138681169,-0.0046019370859845636079
1664954594952500105,13.324727006469272439,0.26545976734598342173,0.13636747859205181066,0.95988482078882220172,0.002843013980686453189,0.0008465885825623297627,-0.28037890680022381495,0.4609816148220428067,-0.27895427211909595844,0.0027883606485960533115
1664954595152500153,13.43315067196493473,0.17807811211911167559,0.14006478015253615022,0.95733503094343253004,0.0045926937859573687545,-1.6339075862506303652e-05,-0.28894384476115869687,0.54937207782871522177,-0.27638720601812688527,0.014794105869504943843
1664954595452500105,13.609816849211076928,0.059008080831333742378,0.14132245384480229822,0.94823770644391003337,0.0047311192682920420044,0.0008101791077737384569,-0.31752513632510409591,0.6407899362185817127,-0.36829220559982428496,-0.020811808756944764898
1664954595652500153,13.702075970740965616,-0.012717820384260287991,0.13227494351862986721,0.9347671527058338814,0.0060323260507451435114,0.0025249160172948889244,-0.35520079682308108859,0.38646224417280361507,-0.23989681213910563073,0.0060082950126478483488
1664954595952500105,13.791697774629081863,-0.076947516630267109861,0.1320143387121088252,0.91648545790157709412,0.0019509978462036623673,0.0016806836119388510273,-0.40005971349904467793,0.22323364682407104143,-0.10054879763876706233,-0.0011489921984637356187
1664954596152500153,13.820077186013897119,-0.13102606774711811344,0.12277143451415163666,0.90482066047113685059,0.0059066325188123144918,0.0011643717634604922907,-0.42575031217282760521,0.24493544716140278061,-0.16140561054809637875,-0.0075275898650363102724
1664954596452500105,13.878758634601188859,-0.20864061339817818741,0.11215814799252560308,0.88780421575181278637,0.0062646147616097908051,0.00043660455558447631595,-0.46017848545065631605,0.31197470149964107167,-0.20108434876219691279,-0.0013769746455880894909
1664954596652500153,13.919408020964086248,-0.27594154491272393503,0.10674947597638274888,0.8757568945814265815,0.0087952495858078204305,0.00017307401619099838813,-0.48267222338063414666,0.16680842695800812692,-0.42026547885658738224,0.0011115679745066432867
1664954596952500105,13.983066935944284737,-0.34236862404955231698,0.088770829929701006167,0.85240161464636354793,0.0056699740231048118347,0.0014607781923787891473,-0.52285486023362437447,0.064538424758188148167,-0.28326488039688002551,-0.010698790838601790129
1664954597152500153,14.005620528358583954,-0.41021263116823447614,0.094240997721615177296,0.84840608413465590232,0.0051682565908006562055,0.00066767601115375822384,-0.52932028086580573678,0.15615440348559131434,-0.48818709229016854501,-0.013225447838678863755
1664954597452500105,14.062593820366018349,-0.5269673662336944453,0.095644937848413852377,0.82776910307857043403,0.0040564882243209095247,0.0034176566717335631236,-0.56104382762370685889,0.088237030575844629943,-0.42614487416110152784,-0.0034647092904491732374
1664954597652500153,14.073787061761422024,-0.61019873499796661864,0.092627228362076735602,0.81986136412155830033,0.0058026625186235678,0.0021851969480342907544,-0.57252851251508107833,0.10945073967778087831,-0.42633598356247137673,-0.0098975308235903954046
1664954597952500105,14.103141437121180957,-0.70399628302758143761,0.091504580040649888262,0.80109704733394193621,0.0060993996430447842277,0.0037301978199475306457,-0.59849177412981968693,0.057574808144605513216,-0.46814449416254605429,0.0092186671826352088732
1664954598152500153,14.126021938020542734,-0.77891321996052920174,0.081460958400061692086,0.79190730169032530483,0.0080899328340143829286,0.0056918814073969817985,-0.61056120168442906682,0.091060653189305812427,-0.39292297902826545108,-0.034129890363594525549
1664954598452500105,14.167020228636131307,-0.86950701847226841146,0.074995871046531423221,0.78758674970315301067,-0.0046579240118800324666,0.0059256702292934636256,-0.61615769237124429214,0.26719310005029317523,-0.21496921066834512315,0.07459482898253128047
1664954598652500153,14.220508455250643109,-0.93848038247439424797,0.082730122434110736629,0.78517793835444282813,-0.023049360433934625719,0.0010253610916011938851,-0.61884027078050274362,0.011156387206004370061,-0.13763745701362392615,0.071834041746400331685
1664954598952500105,14.221861522437752257,-1.0018408533816924866,0.1087929650293218975,0.78328276416613573652,-0.042603741923729093743,-0.034025750215346116379,-0.61926995798007011818,0.10534642981361921898,-0.079345592023579450403,0.019171677894425726008
1664954599152500153,14.219995742918333903,-1.0596899194004045786,0.12262148659137288298,0.78457030557538731674,-0.051413593647239935747,-0.055725094821690801528,-0.6153867010301199425,0.081421090796655465338,-0.46293123282040038458,0.01275315626536480465
1664954599452500105,14.251631654099123026,-1.150264055628994031,0.13419393688289504851,0.78182095864133560603,-0.077893926650702036141,-0.078110147026936971315,-0.61366711640066640143,-0.08113351731727762306,-0.21436061940498110645,0.019601815940840462693
1664954599652500153,14.252642706349162083,-1.183258879305998823,0.140912424327573782,0.78173951526686191738,-0.093753369306661060723,-0.1039726504121136208,-0.60768686342577926673,0.090782815016455159496,-0.23239819481915416355,0.0033113592154471876983
1664954599952500105,14.298083915907298547,-1.251220312435912474,0.14611265874011153398,0.78735642328378785404,-0.11865385284470342242,-0.11998266819968657348,-0.59295470758781643195,0.4937661768276193075,-0.41548170878888734947,0.051984624635582565855
1664954600152500153,14.361399797670703293,-1.3405128068223801652,0.16403949842798198899,0.79042906773486609762,-0.12919752753171306892,-0.1077068201892137228,-0.58900690033666991408,0.13176856631438632617,-0.3576536147114819375,0.15726222032649822546
1664954600452500105,14.409298890915472668,-1.4491381941784877707,0.2159841623846077141,0.79424740346211664122,-0.13423885021699275,-0.1068040910321916559,-0.58287552644187556883,0.10510797864817036928,-0.4440800301257889493,0.14333498452621895591
1664954600652500153,14.423535945002688763,-1.5402886384494172134,0.23641247867068140853,0.79456985194253981764,-0.13214481464963570567,-0.11588251040622045418,-0.58117789198073988022,0.21234082986113586577,-0.36479247999913033684,0.17277134104382921298
1664954600952500105,14.441355277774601262,-1.6495997942988231966,0.25830861593846377033,0.78000602101884342066,-0.12932145328488126035,-0.12266316180881474407,-0.5998502460028695138,-0.03565226473857313616,-0.59950529576226752049,0.12518027170380738311
1664954601152500153,14.417102194068505128,-1.7113506212460853906,0.30015783161944237234,0.75425757537884796644,-0.12102661017587296177,-0.13118145383591323094,-0.63185401461291323955,-0.079062104549734293912,-0.30478135763225377985,0.11606554262286031265
1664954601452500105,14.391371874565660249,-1.7779143242495207833,0.32430258900399921984,0.71729598341279154905,-0.12100829395404501254,-0.14045581818406871477,-0.67165141860376675886,-0.053328425183706854029,-0.41605746943901433799,0.17305060096501967415
1664954601652500153,14.414915455070330452,-1.8919332530064949527,0.33699303450616602262,0.71667021045167955684,-0.12744091200829288368,-0.13887564720892686676,-0.67145824740630177807,0.013944909778538835954,-0.54314851026117849653,0.12971102610505166886
1664954601952500105,14.381630316410614512,-1.9826009283292691521,0.3552015017886444026,0.72732650331184778292,-0.11991684753197112689,-0.14586340072115597244,-0.65980298240324353198,0.10795096045152152708,-0.2829854231236895723,0.1167667380692960083
1664954602152500153,14.389956773655395494,-2.0179835244362167579,0.350372325008101837,0.73636040162523530572,-0.11784056768503919921,-0.14210187122350195765,-0.65091782716466584091,-0.099860841725005991543,0.031255699125548930262,0.010673290316271247247
1664954602452500105,14.401961163099036511,-2.0375956419427079247,0.3986072909614784554,0.75387046524052458984,-0.12594249915900257442,-0.14132972368051521794,-0.6291611222477192511,-0.019729256467424433064,-0.13928931852793050017,0.060595808566161826758
1664954602652500153,14.436956665452944648,-2.0763398518033180373,0.41604723837604357106,0.77164140771844935696,-0.1327020713768600757,-0.14037069512454153353,-0.60601630844131093578,0.11521972643419303717,-0.17589143997788730944,0.067458491059308900439
1664954602952500105,14.507246931299091486,-2.1223973926689878589,0.44329101716010671508,0.79722059920857402116,-0.14698995039280682295,-0.1296719514911419957,-0.57098025857075107581,-0.089504883611889671235,-0.08673032768055841113,0.048841148625497141089
1664954603152500153,14.473522322944280205,-2.1703916569378316481,0.46621762442684744343,0.79955779451011910197,-0.13692744364246653421,-0.15217398862801290171,-0.56462490699640155434,-0.21082122601957042907,-0.30345104237643777401,0.16773217411207280714
1664954603452500105,14.492636355796989278,-2.2612228516180779003,0.49649053478381144355,0.80007139348353861763,-0.12475214323343619682,-0.14821288750796310363,-0.56776369033650375684,0.034599874655914714117,-0.26335723533568267118,0.073380232658952632141
1664954603652500153,14.483680549094271939,-2.2576731464322183918,0.48355208417675726862,0.80084576643568583521,-0.12361482803931667096,-0.14891770787345448568,-0.56673534295345140421,-0.036676811626391088439,0.24442116689521065087,-0.070113655255329046523
1664954603952500105,14.47022944208258366,-2.1682029628342158745,0.44455304619011293266,0.79975633591982187021,-0.13702498306459889865,-0.15317424202117613241,-0.56404929638595080466,-0.001915547291380277628,0.27854830992361212516,-0.15487892514986573156
1664954604152500153,14.482001392017822994,-2.1497057789137596906,0.43305670905447607444,0.80582669734857759192,-0.14439497480931751117,-0.15015227154953325606,-0.55429930582548647688,0.049918214346945051496,-0.11694663386238979275,0.057367969089008735706
1664954604452500105,14.48241245268266475,-2.2431263806758932056,0.46928991693557969844,0.80615249384991638504,-0.1313046290787019954,-0.15745243099183384161,-0.55505493693582019787,0.12821080367383727583,-0.5616009731043568598,0.17247497040487105857
1664954604652500153,14.53766225746163343,-2.4106323117594556926,0.5159183570611610703,0.81084065103463520696,-0.10806314129582195172,-0.13111021536825684386,-0.56006241397642286817,0.45325404507542899069,-1.0009930383707001944,0.26434267256269367019
1664954604952500105,14.685339286587248964,-2.700742437126335993,0.58563891985841320942,0.81609209425797457627,-0.091478146545818969648,-0.080792890868909200686,-0.56488755622621011909,0.42901288948574800575,-1.0646250844050362261,0.31079621667340284752
1664954605152500153,14.772765959765489896,-2.9463789919281810903,0.63982085416752743079,0.81631970692644484355,-0.056948825882180212354,-0.037245617787169650603,-0.57357800800746960856,0.44515307650824204044,-1.6127510188794462742,0.44865881162977705454
1664954605452500105,14.878166702801680188,-3.3156986550602445263,0.68553729525709805603,0.81778192689669226834,-0.036672214684067568069,-0.034348086564971805346,-0.57333068787622432083,0.59368997066861917133,-1.0368065158239936352,0.099744388660921112777
1664954605652500153,14.9403298766037409,-3.5059244126392172802,0.71005386565981121194,0.81825110505485831869,-0.033883034614883414393,-0.036669113310215557811,-0.57268878561644021019,0.10315142945605454416,-0.83988122557235167509,0.09570200444167498155
1664954605952500105,15.011858046775957476,-3.6985586172054416565,0.74016294100837587422,0.82086337073004889131,-0.041277089162218047469,-0.044840086593260816694,-0.56786344761597928876,0.23448402055383987808,-0.65061613301924092756,0.077487645841543245639
1664954606152500153,15.073742909482820806,-3.8596365561493581886,0.7580019392615842122,0.82403884481081202118,-0.038148306299003696684,-0.038765737837901270701,-0.56391657764182057111,0.32974776434080738108,-0.79217601147115646043,0.073960598974289692986
1664954606452500105,15.137185263574103544,-4.0311493915789231579,0.77689832278664006093,0.82735592927557055631,-0.038931664916914250629,-0.041616226657648899834,-0.55877954636702109603,0.13734105772196836259,-0.49052672108911760107,0.064143511835971389612
1664954606652500153,15.172285850463437029,-4.1302921700997634602,0.79140914982815746548,0.82940265739493401753,-0.03952272130303902814,-0.045174698772689494963,-0.55541735028518979256,0.23280121899536232455,-0.54941716809535845467,0.08256206792432083108
1664954606952500105,15.246364135312118648,-4.3076259392365239265,0.81037883680992028879,0.83281978810226198195,-0.037377982984118617027,-0.040970118828768255226,-0.55075905466592145476,0.29668727188497667768,-0.58251115531139852077,0.020080789235712451224
1664954607152500153,15.279679729874732885,-4.3917082428976987885,0.81873937874814406435,0.83950390593257839811,-0.037517143742524482197,-0.040969814726415670902,-0.5405063645607062206,0.10671475867655677572,-0.26052390599117775105,0.029342273261904295439
1664954607452500105,15.328448667540014227,-4.4558978305781202778,0.82705187354484044349,0.85554834616800234937,-0.042666170979082290726,-0.043475564533359094266,-0.51412693035055656576,0.16977962569000232262,-0.23541290458340605185,0.045827637853430289172
1664954607652500153,15.384673615154541793,-4.5411088852572412122,0.83441623096350903133,0.85958406626859251709,-0.046593843805840834404,-0.045040889053780404361,-0.50686839026496255389,0.27846493212479900281,-0.60341634784544417869,0.088327026442026598807
1664954607952500105,15.506908746080139139,-4.7603773877984671969,0.86325555255615171735,0.86340815476636856296,-0.04316437048489718542,-0.040946566446703330788,-0.5009856026871465362,0.38632736637938924762,-0.7828177079440659103,0.079936735497427191532
1664954608152500153,15.586445430385618138,-4.8896321975910961299,0.87528398182431255137,0.86561870342790991906,-0.045487576117980668688,-0.039719959348303454649,-0.49704875568103451533,0.19154496987235847261,-0.46688508206269035972,0.019529677652356421114
1664954608452500105,15.696578521912263326,-5.0686914885073237613,0.89797932876058295104,0.86788076379330370003,-0.048897994160033347866,-0.044076846004162707759,-0.49239130541775727457,0.49265151201038426265,-0.7036373100115977941,0.084214513796095277764
1664954608652500153,15.797630017695013294,-5.2338324101249478204,0.92196382110253038977,0.87038553652671302174,-0.048570009796125086787,-0.040619531919261479824,-0.48828273119184834039,0.47205196212238137443,-0.89157570215488479715,0.094619785525367386403
1664954608952500105,15.954517005591050349,-5.50144712241583278,0.95444577149837162011,0.87235129483971785014,-0.045169024492454211417,-0.039136001334705530774,-0.48521268637309777905,0.46132005197954567555,-0.74086057578936892476,0.14883441899731755798
1664954609152500153,16.064666712898617362,-5.6617607855481093537,0.97683856567519622427,0.87512996698831346798,-0.046172003751661638837,-0.03704907742920835606,-0.48025311327490111113,0.67218495103951136915,-0.77813127206713272876,0.12005959690479137136
1664954609452500105,16.212215855415056609,-5.8933193298887092126,1.0037678056361372114,0.89176814401704596058,-0.044264525720953434851,-0.039131388359294277945,-0.44861895136537299766,0.51160807572351940653,-0.57318177361211419818,0.09231632025706570932
1664954609652500153,16.330932825248588358,-6.0213445889360315277,1.0240990718155553729,0.89604145221403364019,-0.049875487472777674247,-0.038784234787435506453,-0.43945185719879725772,0.74319585022429535126,-0.82217695189806017098,0.11287670839871222217
1664954609952500105,16.520667032458121071,-6.2728694169021057547,1.0525821615901029826,0.89912776103347702428,-0.045562097329819604974,-0.038877854327783296917,-0.43356876855777193303,0.71033803784222304678,-0.9017995383672225973,0.11703214943753262323
1664954610152500153,16.651443533564584953,-6.4407332809263371232,1.0758516668974640318,0.9002788021375159877,-0.044882662731965144998,-0.037087416678929369107,-0.43140253653868554373,0.78412299666384910335,-0.87632598807536321583,0.11693363357260139201
1664954610452500105,16.841485119901879131,-6.6772806345058306476,1.0996782310395005755,0.90065858450024449677,-0.043976563285358823141,-0.035002894441974234663,-0.4308769817805417901,0.55676103024881284931,-0.74765154114552379028,0.08132966086445200804
